Name,Username,Post Date,Tweet Text,Reply Count,Retweet Count,Like Count
"peace, peace, peace",@gede_prama,Apr 30,"To be a friend... #Bali #Love #Peace #IDWP
@KariJoys
 @AngelHealingArt
 @Conduru
 @loveGoldenHeart
 @PlumVillage
 @Dianne__LadyD
 @ReikiArthur
 @PrachiMalik
 @RedMajid
 @Inspireu2Action
 @JanetNestor
 @BabyGo2014
 @gary_hensel
 @DalaiLama
 @BarackObama
Photo courtesy: Pinterest",,4,8
Gary Evans,@GaryEva04679693,Apr 30,Margate This part of a rainbow suddenly appeared from a large cloud over the harbour wall. It was somehow magical. (photo Gary Evans) #margate #rainbow #harbour #love #peace #joy #spirit #healing,,1,14
Spanish-on,@Spanish_on_,Apr 30,The majestic Machu Picchuis a testament to the incredible achievements of the ancient Inca civilization. This awe-inspiring site nestled high in the Andes mountains is a must-see for any traveler seeking adventure and culture.#Peru #travel #tourism #love #nature #Spanish,2,14,72
Steve Henderson,@SHendersonArt,Apr 30,"Every dance they danced possessed all the magic and mystique of the first.

I send thanks to the buyer from Virginia who purchased an art print of

Twilight Romance -- https://2-steve-henderson.pixels.com/featured/twilight-romance-steve-henderson.html?product=art-print…

#dance #romance #buyintoart #romantic #love #music #magical #lights #art",1,12,41
AUTHOR RAELLE LOGAN - HISTORICAL & PIRATE ROMANCE,@RaelleLogan1,Apr 30,"ROMANCING A PIRATE

Sail away with a Seductive Rogue Pirate into Adventure.

#booklover #books #romance #book #booktwitter #bookrecommendations #greatreads #RomanceReaders #historicalromance #RomanceBooks #bookblogger #MustRead #Amazon #historicalfiction http://amazon.com/author/raellelogan…",,11,11
Valerie,@fabylousfaby,Apr 29,Awww. I needed this video today. So many sad things happening around our nation with gun violence. This video -of two beautiful souls who do so much good in the world lifted my spirits. Thank you for sharing. #HarryAndMeghan  #TrueLove,1,,20
AUTHOR RAELLE LOGAN - HISTORICAL & PIRATE ROMANCE,@RaelleLogan1,Apr 30,"Rane Warclaw is a pirate accused of a woman's murder. Areena Slade is a woman who takes an unintended step through time into Rane's broken world. Together, can they bring justice to a murderer & find the legendary gold fortune Rane's father hid? #romance 
http://amazon.com/author/raellelogan…",1,14,13
Richie Cho,@chorichie,Apr 30,"it is #love that makes today
fulfilling in every way...",,15,34
Artemas J R Broyles (Pen Name) She/Her,@ArtemasBroyles,Apr 30,"New Chapter Up
https://alphanovel.io/.../2lsRapNmjtFp4HYDxr5c-Alpha…...
#werewolf #demon #witch #mystery #romance #indieauthor #readinglist #bookboost #comedy #drama #smut #romancenovels #bookseries #bookrecromance #readersoftwitter #BlogLove23 #rtItBot #romancebooks #werewolfromance #bookrecommendations",,19,8
Janet Journey,@janetjourney,Apr 30,Together Again Key Chain #memphistn #janetjackson #love #togetheragaintour #janfam,1,3,26
Webster Style,@WebsterStyle,Apr 30,"Talking about the impact of the Body Positivity Movement with 
@SaviyanceMonroe
 https://youtu.be/CGHpdX5wRYQ #bodypositivity #bodypositivitymovement #style #fashion #beauty #curvygirl #pinupgirl #curvymodel #fashionblogger #love #luxury #lifestyle #gentleman #stylish",,1,4
Kath,@Kath236,Apr 29,"@mattgoss
  you are the absolute VERY BEST!!!!  for 38 years of your legendary musical leadership! #Gentleman #manners #civility #dignity #truthWillPrevale #humanitarian #generous #kindness #love ",,3,3
Minette Lauren,@lauren_minette,Apr 30,"#Free #Book! Download for free! Champagne Kisses (Hot in Magnolia) https://amazon.com/dp/B08NFG9VLL/ref=cm_sw_r_cp_api_glt_iymeGbJZJSBDK… 
@minette_lauren
 #humorous #romance #fiction #amreading #amwriting #romancenovels #romanticcomedy #kindleunlimited #romcom #Audible #texas #smalltownromance #ku #magnoliatexas #magnolia",,2,6
Sidlotte FanFiction,@SidlotteFanFic,Apr 30,"A great New Story from Rmhraga

Meet Me At Hangar One

https://archiveofourown.org/works/46588552

Dr Sidney Parker leaves the military and heads to Kabul where he meets another Doctor.. 

#SidlotteFanfiction #Reading #writing #SidlotteForever #modern #doctors #medics #Romance #LoveStory",2,15,20
BookTweepz,@BookTweepz,Apr 29," You'll get hooked on the #DallinSeries! 

Book #1 #TwiceUponATrain
Book #2 #ThePreachersDaughter
Book #3 #DefiningMoment
Book #4 Coming in 2023!

 https://kamoll.com  

#lesfic #audiobook #sapphic #wlw #lesbian #romance
#kindleunlimited #readers #KAMoll",,4,5
TTT333/Triple Threat Studios,@RapDemiGods,Apr 30,"This is not a way for us to #capitalize. We are NOT asking for #money from #artist to be given air time. #Donations are always welcome, but not necessary. We are just trying to show the #love and #help build up the #community.",,5,5
Wiz Khalifa - Parody,@TheWizKhalifa,Apr 30,"At the end of the day, a serious relationship is all about love and commitment. Choose someone who makes you feel loved, respected, and valued. 

#Love #Commitment #ChosenFamily #famousquotes #quotes #quotestoliveby #MondayMotivation #whatsapp #whatsappstatus #shareinspirequotes",,9,13
Linn B. Halton,@LinnBHalton,Apr 30,"Kerra will always be an entrepreneur, but in a small village like Penvennan Cove the gossips think she has an ulterior motive!  #Love #life #community    https://bit.ly/3GUOemN",,7,5
Lillian Lake - Host of #SoulNestingChat,@llake,Apr 30,"I have been working on self for many years, but especially the last 10 after a near-death experience. My present focus is to live in a state of #love, aligning my belief systems that match my mission to serve as a transmission of the love frequency. Let's walk this together.",,1,9
AnneMarie Brear,@annemariebrear,Apr 29,"Can Charlotte find the happiness that always seems under threat, and will Harry return home to her?
The Promise of Tomorrow
#Edwardian #historicalfiction #historicalromance #booklovers  #kindleunlimited #romance #bookclub #GreatWar #primereading #readers
http://mybook.to/ThePromiseofTomorrow…",,4,3
StrawberrySpicedOriginals,@ssoriginalss,Apr 30,"Contemplation Women’s slip-on canvas shoes
https://etsy.com/listing/1396789287/contemplation-strawberryspiced-originals?click_key=9fd79d0abd7e7b0b634f3c31c3ee1adf7838b6b8%3A1396789287&click_sum=24ad6fd2&ref=shop_home_active_6…

#etsy #etsyshop #onlineshopping #shopaholic #art #pretty #style #artist #shop #life #happy #love #gm #illustration #ArtistOnTwitter #artshares #shoes #pumps #footwear #vans #fashion #ootd #lifestyle #feet #walk",3,3,5
BoostYourBooks,@BoostYourBooks,Apr 30,"“Hilarious hijinks, alien action and sci-fi mayhem.""

-- Jinxing the Warlord --

#Comedy #scifi #romance #mustread!

 https://amazon.com/dp/B09Y7G5K4P 

 #Humor #BookTwitter #readers #readingcommunity
 #scifibooks #amreading 
@Askole",,7,6
Book Banquet,@Book_Banquet,Apr 30,"The lovely young wives of Connor J. Barrington are dropping like flies.
Bad karma, or is Connor culpable?
Find out in darkly funny Annie & Charlotte.
#darkhumor #romance
Free on Amazon!
 https://tinyurl.com/xknuuv5a 
#freebook #readers #booklover #bookworm 
@IreneWoodbury",,3,4
TweetYourBooks,@TweetYourBooks,Apr 30,"""Lord love a duck. I’m glad I never drank anything while reading this book. Hilarious, sweet and heartwarming.""

#ColettiWarlord series #comedy #scifi #romance 

 https://amazon.com/dp/B09MMKSSXJ 

#readers #readersoftwitter #readerscommunity
#booklovers #bookworm #mustread 
@askole",,8,9
Ram Dass,@BabaRamDass,Apr 30,"Solstice Self-Care: Finding Quiet Amidst the Chaos
What we find when we look inside is that even in the deepest states of emotion there is usually one …https://ramdass.org/self-care-solstice-finding-quiet-amidst-chaos/… #ramdass #compassion #awareness #spiritual #love #consciousness #meditation #yoga #mindfulness #wisdom",,3,8
Jan Romes,@JanRomes,Apr 29,"The more Stella tries to ignore Alex, the more he's in her workspace stirring chemistry and bringing feelings to the surface she tried to tamp down. STELLA IN STILETTOS #romance #secondchances #office #KU #humor #99cents https://tinyurl.com/467jxx4x",,48,18
Scientology,@Scientology,Apr 30,"Love rules! Make your #love even better by taking the free and online ""#MARRIAGE"" course https://bit.ly/3tZMpxZ 

On this course you will learn:

* What causes couples to grow apart and lies behind many failed marriages.",,4,20
J.G. MacLeod,@jgmacleodauthor,Apr 30,"""I want to devour her whole, claim her as mine right here in the office. The problem is I don’t trust her any further than I can throw her. As her new boss, I’ll either give her a second chance...or I’ll finally get my sweet revenge...""   
https://dl.bookfunnel.com/c6zrz5ir89 #Romance #Steamy",,3,2
thecrowdview,@thecrowdview,Apr 29,"MRT 
@KariJoys
 All u need is #LOVE... #JoyTrain #Joy #Love #IDWP #Kindness #Blessed #spdc #MentalHealth #Mindfulness https://twitter.com/i/web/status/1652377206088138752…",,2,2
Dee,@dulcebombomcito,Apr 29,The way you wrote about your uncle Charlie touch my heart   I have met man like Charlie in my life. I have given them the same respect I want to receive. #love,,1,27
AUTHOR RAELLE LOGAN - HISTORICAL & PIRATE ROMANCE,@RaelleLogan1,Apr 30,"Love a Scorching Hot Pirate, a Feisty Beauty, Steamy Romance, Twists, Turns, Secrets and Lies, Sword fights, Revenge and Dangerous High Seas Adventure?
#book #books #romance #Booksworthreading #booktwitter #booktwitter #HistoricalFiction #historicalromance http://amazon.com/author/raellelogan…",,4,6
Kari Joys MS,@KariJoys,Apr 30,"#Children are the most important work. #JoyTrain #Joy #Love #Kindness #Parenting RT 
@loveGoldenHeart",,6,9
BoostYourBooks,@BoostYourBooks,Apr 30,"#NewRelease #darkhumor #romance

""The best romantic comedy novel I have read so far this year. Porch Pirate Love is smart, funny, and has its share of touching moments."" - 5 Readers' Favorite Review

 FREE on Amazon! 

 https://tinyurl.com/22nexmyx 
@IreneWoodbury",,3,3
JT Atkinson,@jtatkinson666,Apr 29,"Something's haunting the old cinema that gives you a taste of romance ... before it takes your eyes.

We Hide in the Shadows by J. T. Atkinson.

Read the first 4 chapters #FREE here:

https://amazon.com/dp/B09K6SM59D/ref=mp_s_a_1_1?crid=12OTO2YNMFB63&dchild=1&keywords=we+hide+in+the+shadows&qid=1635113843&qsid=140-7455616-6497257&sprefix=we+hide+in+the+shadows%2Caps%2C181&sr=8-1&sres=B09K1XD8YZ%2C1786078090%2CB099X3FSF8%2C0812694228%2CB00TUA51VY%2C1702168913%2C0062852590%2CB0818B89T9%2C164313678X%2CB079R6HR56%2CB08Z3WJ7GR%2C1250207193%2CB003H4I4S6%2CB07VP8B3WX…

#read #mustread #thriller #romance #Kindleunlimited #supernatural",,2,2
Leia Cator (ˆ◡ˆ)❀,@mscator,Apr 30,"""I am deeply convinced that gentleness, tenderness, peacefulness, and the inner freedom to move closer to one another, or to withdraw from one another, are nurtured in solitude.""
Henri Nouwen

https://365watercolors.blogspot.com/2023/04/nurtured-in-solitude.html…

♡ Help others in small ways with #love and #kindness. ",1,3,5
@RReissland,@RReissland1,Apr 30,"@2512_nata
 
good night Natalia  
#night #goodnight #friend #love 
#art #painting #VanGogh #cat",,2,7
"USAS - Historian, Traveler, Planet Earth Advocate!",@USAS_WW1,Apr 30,"#Kindness #Adoption #Parenting #Love - Wow, this is my favorite story of the week... A nurse takes care of a teen mother's premature triplets in NICU, but what happens next will astonish you. ",,1,6
BookTeasers,@BookTeasers,Apr 30,"When Connor & Roxy’s Honeymoon from Hell turns deadly, who survives? Who doesn’t? Find out in darkly funny Honeymoon Roulette!
#darkhumor #romance
Free on Amazon!
https://amazon.com/dp/B098PMP47D  
#newbooks #freebook #freeromance
#amreading #booklover #readers 
@IreneWoodbury",1,5,5
Kari Joys MS,@KariJoys,Apr 30,"#Laughter is so much fun! #JoyTrain #Joy #Love #Kindness #Mindfulness #Quote #MentalHealth RT 
@coachmekat",,3,5
