Name,Username,Post Date,Tweet Text,Reply Count,Retweet Count,Like Count
TweetYourBooks,@TweetYourBooks,May 11,"""5 Wicked fun. I just love this world-building. Humor galore is one of the author's trademarks.""

Get the #NewRelease from Gail Koger 
@Askole
!

The Warlord's Stormy Skye - Coletti Warlord Series Book 17

 http://Amazon.com/dp/B0BSJCG1YF  

#scifi #romance #comedy #BookTwitter",,3,4
Ros Ben-Moshe,@RosBenMoshe,May 11,"What better gift for your mum than a practical guide for more #joy, #laughter & levity. Wonderful seeing “The Laughter Effect” in the Readings Mothers Day catalogue. Hurry into Readings Carlton for an inscribed copy. 
@readingsbooks
 @blackincbooks
 #Wellbeing #love #MothersDay2023",1,1,5
The Mindfulness Meditation Institute,@TrainingMindful,May 11,“What Exactly Is Enlightenment?” https://mindfulnessmeditationinstitute.org/2012/07/18/what-exactly-is-enlightenment/… #mindfulness #meditation #peace #enlightenment #love #zen #buddhism #selfawarenessisthekey,,3,9
Kathleen Harryman,@KathleenHarrym1,May 11,"I may have lost my memory, but it doesn’t mean my brain has stopped working altogether. Something doesn’t stack up - Kate

http://getbook.at/TOSOTLG

#KU #Kindle #Paperback

#RomanticSuspense #Romance #IARTG #Suspense #Lovestory #Kindlebooks #Mystery #ASMSG #TW4RW #KindleUnlimited",,11,4
BookTeasers,@BookTeasers,May 11,"When Connor & Roxy’s Honeymoon from Hell turns deadly, who survives? Who doesn’t? Find out in darkly funny Honeymoon Roulette!
#Darkhumor #romance
Free on Amazon!
https://amazon.com/dp/B098PMP47D  
#newbooks #freebook #freeromance
#amreading #booklover #readers 
@IreneWoodbury",,5,8
BookTeasers,@BookTeasers,May 11," FREE on Amazon! 

""The best romantic comedy novel I have read so far this year. Porch Pirate Love is smart, funny, and has its share of touching moments."" - 5 Readers' Favorite Review

#mustread #darkhumor #romance

 https://amazon.com/dp/B0B382GDMF  
@IreneWoodbury",,6,6
BookTeasers,@BookTeasers,May 11,"""If you want a book and series that will make laugh you need to read Jinxing the Warlord plus all of the other Coletti Warlords books!""

#Comedy #scifi #romance #mustread

Rated 4.7 on #Amazon! (447 ratings)

Plus new book OUT NOW!

 https://amazon.com/dp/B09Y7G5K4P 
@Askole",,5,6
books2delight,@books2delight,May 11,"The lovely young wives of Connor J. Barrington are dropping like flies.
Bad karma, or is Connor culpable?
Find out in darkly funny Annie & Charlotte.
#darkhumor #romance
Free on Amazon!
 https://tinyurl.com/xknuuv5a   
#freebooks #freereads #freeromance
#readers 
@IreneWoodbury",1,10,11
SSBazinet,@SSBazinet,May 11,"USA Today bestselling author, Uvi Poznansky! Visit many award winning books on her Amazon author page!
https://amazon.com/Uvi-Poznansky/e/B006WW4ZFG/…

Her romantic suspense box set, LOVE UNDER FIRE, made the USA TODAY bestselling list!

#thrillers #RomanticSuspense #Romance #Literary 
@UviPoznansky",,14,6
Lisette Brodey,@LisetteBrodey,May 10,"A grand #romance, an exquisite soundtrack . . . an immersive experience to take you away! 

By 
@TonyaWrites
  @DavidBazo
Coming soon! Pre-order your book and CD today! ",1,4,4
The Mindfulness Meditation Institute,@TrainingMindful,May 11,Still confused about meditation? Check out “The Ultimate Guide to Meditation” https://mindfulnessmeditationinstitute.org/2018/11/02/the-ultimate-meditation-guide-infographic/… #mindfulness #meditation #stress #wellness #peace #stressrelief #health #mentalhealth #love #joy #happiness #zen #buddhism #happy #happiness,,4,5
Kathleen Harryman,@KathleenHarrym1,May 11,"#BookReview: 'What a brave lady. This story will live on.'
 http://getbook.at/thepromise

How far would you go to keep a promise? In the heat of battle, one man's promise to another will be tested.

#KU #kindle #audible #paperback

#Romance #WW2 #HistoricalFiction #IARTG #Histfic",,25,11
Vicky Whedbee,@vicky_whedbee,May 11,"A fantastic book I've read & reviewed & you should too! 
See my full 5-STAR review of Paths of Righteousness by Sharon K Connell here: https://goodreads.com/review/show/5538383215… #Follow 
@SharonKConnell
 
#BookReview #Christian #Romance #Suspense",,12,6
The Mindfulness Meditation Institute,@TrainingMindful,May 11,"“Learn the basic principles behind all human relationships and interactions, and how to master them through mindfulness.” https://mindfulnessmeditationinstitute.org/product/mastering-relationships-with-mindfulness-pdf/… #relationships #love #mindfulness #kindness #personalgrowth #growthmindset #growth #selfawareness #innerpeace #selfawarenessisthekey",,2,9
TweetYourBooks,@TweetYourBooks,May 11,"Need a break from the real world?
Need to laugh like a crazy person?

FOREVER ASKOLE is a wicked, fun adventure!

 http://Amazon.com/dp/B0BBPD928N  

#humor #romance #booktwitter #authorsoftwitter

#readers #scifi #booklovers 
@Askole",,4,4
Jesse Seth Frankel--YA Fantasy/Adventure Author,@JessSFrankel,May 11,"""Secrets--we all had them.""

Mark's secret: his life is dull.
Glenda's secret: she can form windows to other worlds.
Add in a curse, an evil king, and more.

Mark has to choose a window, but he must choose...wisely.

#YAFantasy #adventure #Romance #humor https://amazon.com/Window-Tellkar-J-S-Frankel-ebook/dp/B0BMBB66TD/…",,3,5
SSBazinet,@SSBazinet,May 11,"Kathleen Harryman's
THE PROMISE A Five Star Read!
https://amazon.com/gp/product/B07NS741Z6/…

“Exceptionally moving, well-told story.”

Can promises be kept when love, loss, and dreams crumble and dissolve as war tears you apart?

#WW2 #historial #romance #histfic #gr8books4u 
@KathleenHarrym1",1,5,2
SSBazinet,@SSBazinet,May 11,"KKathleen Harryman is an award-winningstoryteller, poet, and digital artist!

Visit her website to learn more about her exciting books!
https://kathleenharryman.com

#psychological #thrillers #suspense #historical #romance #poetry #books and #ghostwriter 
@KathleenHarrym1",,3,3
