Name,Username,Post Date,Tweet Text,Reply Count,Retweet Count,Like Count
Rach RandomResources,@rararesources,May 18,"New Tour Alert! New Tour Alert! 

Second Chances in Bellbird Bay by 
@MaggieChriste33
 
1st - 7th August 

If you are a #bookblogger who is enjoying #romance or #bellbirdbay then please consider this #blogtour and let me know if keen to take part. 
https://rachelsrandomresources.com/second-chances-in-bellbird-bay…",1,4,2
MrsGelston,@MrsGelston,May 19,"Outdoor learning fun in P1. We used  
@WoodlandTrust
 leaf swatch book to identify leaves. P1 built dens, then enjoyed messy play, building sandcastles and hanging out on our trim trail. #OutdoorClassroomDay #outdoorlearning #p1 #eyfs #play #fun #love",,,9
Linn B. Halton,@LinnBHalton,May 18, Summer in #Positano sounds enticing but Marci James got more than she bargained for! It turns out to be a #summer of #love #secrets... https://bit.ly/3UhBedR,,13,4
The Beltway Bandits,@chladek_david,May 18,"Thank you 
@MarkBird17
We Follow Everybody Back
We Have Something To Share ->Watch
""The High Speed Art Show""
& Keep Spreading The Love
#np #Art #Music #Dance #Cute #Video
#Love #World #Peace #Now
https://youtube.com/watch?v=dN_tYKyHT2I…

/ V \
{m==w===:#
| \
|  \
~   ~
Pls RT",1,8,6
Minette Lauren,@lauren_minette,May 18,"#Free #Book! Download for free! Champagne Kisses (Hot in Magnolia) https://amazon.com/dp/B08NFG9VLL/ref=cm_sw_r_cp_api_glt_iymeGbJZJSBDK… 
@minette_lauren
 #humorous #romance #fiction #amreading #amwriting #romancenovels #romanticcomedy #kindleunlimited #romcom #Audible #texas #smalltownromance #ku #magnoliatexas #magnolia",,13,2
Randi Brown,@randibrown,May 19,"When I moved away from my hometown of Chicago in 2009, I said I was leaving a piece of my heart there. Now, another piece of me lives there too.  

Wishing my amazing uncle 
@bluedemon1987
 the gift of #love.

#livingdonor #giftoflife #organdonation #kidniece",,1,9
Wiz Khalifa - Parody,@TheWizKhalifa,May 19,"With you by my side, I feel invincible.

 #partnersincrime #love #famousquotes #quotes #quotestoliveby #MondayMotivation #whatsapp #whatsappstatus #shareinspirequotes",,8,9
"Laurel Heidtman, Author",@kylaurel1,May 18,"Timing is everything!
When Laney was a teen, she babysat the cute little boy next door. Now he’s all grown up, but he still wants to cuddle with his babysitter. #secondchanceromance #romance #BookBoost
https://amazon.com/dp/B00ODF2SBC",,7,3
Prison Creative Arts Project,@umichPCAP,May 19,"Can you tell that we can't get enough of this book? Check out what the hype is all about!
Listen: https://myumi.ch/p7z4Z
#prisonarts #equality #education #UMich #socialjustice #prison #incarcerated #PCAP #art #reform #discussion #education #love #book #listen #podcast #readers",,2,2
Jan Romes,@JanRomes,May 18," Love is worth chasing! WILD GOOSE CHASE
#romance #roadtrip #humor #wrpbks 
@WildRosePress
https://amazon.com/Wild-Goose-Chase-Jan-Romes-ebook/dp/B01DHAUQRQ/ref=sr_1_1?crid=UV6A44V8WO95&keywords=Wild+Goose+Chase+by+Jan+Romes&qid=1683126467&sprefix=wild+goose+chase+by+jan+romes%2Caps%2C84&sr=8-1…",1,57,33
JudyKeith,@JudyandKeith,May 18,"Mary, thanks
Give the #gift of #Reading 2 someone you love Collections of moral #shortstories #ChildrensBooks #YA #paranormal mysteries original #piano compositions #romance & #poems 
All inspired by & 4 our family
Enjoy https://amazon.com/stores/Judy-and-Keith/author/B0B4TBSWRY… 
#WolfPackAuthors",,4,2
Sherry Morris,@RomComMystery,May 19,"Hooray, I got a new #BookReview!
""A fun way to kill a few hours. Quirky and interesting.""
INAPPROPRIATE
BY SHERRY MORRIS
https://amzn.to/3Md9jKh
https://kdp.amazon.com/amazon-dp-action/uk/dualbookshelf.marketplacelink/B00775GMGW…
https://kdp.amazon.com/amazon-dp-action/ca/dualbookshelf.marketplacelink/B00775GMGW…
EXCERPT https://authorsherrymorris.blogspot.com/2020/05/i-hate-discovering-dead-bodies.html…
#BooksWorthReading #cozymystery #romance",,4,3
Kari Joys MS,@KariJoys,May 19,"#Money, by itself, doesn't make you #Happy. #JoyTrain #Joy #Love   RT 
@spendharkar",1,5,9
Kari Joys MS,@KariJoys,May 19,"Who is #Triggering you? #JoyTrain #Joy #Love #IQRTG  #MentalHealth #Mindfulness #Blessed #Anxiety RT 
@space_treasure8",1,6,7
AUTHOR RAELLE LOGAN - HISTORICAL & PIRATE ROMANCE,@RaelleLogan1,May 19,"Love a Scorching Hot Pirate, a Feisty Beauty, Steamy Romance, Twists, Turns, Secrets and Lies, Sword fights, Revenge and Dangerous High Seas Adventure?
#book #books #romance #BookLover #booktwitter #bookrecommendations #HistoricalFiction #historicalromance http://amazon.com/author/raellelogan…",,9,6
Vincent Rodriguez III,@VRodriguezIII,May 19,Ditto. Minus the “cis-straight catholic lady” part. #Pride #Acceptance #Love #Unity #LGBTQ,,,18
Janet Journey,@janetjourney,May 19,Fan Club package!! Still have!! #janet30 #JanetJackson #love,,1,12
Colleen Flanagan #SelfCare Author,@HolisticTips4U,May 19,"Love ain't easy for young, closeted Mark  Read about his struggles in The Complexities of Love by award-winning author 
@MQuigley1963
  #LGBTQ #romance #Novel",1,5,6
Letsgoforapint,@letsgoforapint,May 18,"Cosy night, Stardew Valley and chit chat 10pm tonight  http://twitch.tv/letsgoforapint #couplegoals #twitchstreamer #twitch #scottishtwitch #beer #nintendoswitch #nintendo #gaming #cosynights #stardewvalley",1,1,5
AUTHOR RAELLE LOGAN - HISTORICAL & PIRATE ROMANCE,@RaelleLogan1,May 19,"Sail away with a Seductive Rogue Pirate into Adventure, join the Crew and read Raelle Logan's Steamy Historical Romance Books #books #book #booktwitter #bookrecommendations #RomanceReaders #historicalromance #Romance #historicalfiction #womensfiction http://amazon.com/author/raellelogan…",,7,4
Planted With Sara Payan Podcast,@plantedwithsara,May 19,"We are so excited about our upcoming episode with Carolyn “Mountain Girl” Garcia- stay tuned!

#BoxSet #MountainGirl 
@furthurband
 #GratefulDead #deadheads #love #music #JerryGarcia 
@SaraMPayan",,2,17
Lisette Brodey,@LisetteBrodey,May 18,"This magical #romance, through the words of 
@TonyaWrites
 and the #music of 
@DavidBazo
, is almost here! ⚘

Pre-order your book and CD now! ",1,5,8
